#OTU_ID	WT1_R3TK43_d7_COLON	WT2_L1TK28_D7_COLON	WT3_L1TK41_d7_COLON	WT4_R1TK44_d7_COLON	KO1_R3L1TK43_d7_COLON	KO2_R1R3TK28_d7_COLON	KO3_L3TK40_d7_COLON	KO4_TK44L1_d7_COLON	WT1_R3TK43_d0_STOOL	WT1_R3TK43_d7_STOOL	WT2_L1TK28_d0_STOOL	WT2_L1TK28_D7_STOOL	WT3_L1TK41_d0_STOOL	WT3_L1TK41_d7_STOOL	WT4_R1TK44_d0_STOOL	WT4_R1TK44_d7_STOOL	KO1_R3L1TK43_d0_STOOL	KO1_R3L1TK43_d7_STOOL	KO2_R1R3TK28_d0_STOOL	KO2_R1R3TK28_d7_STOOL	KO3_L3TK40_d0_STOOL	KO3_L3TK40_d7_STOOL	KO4_TK44L1_d0_STOOL	KO4_TK44L1_d7_STOOL	taxonomy
7b07a124a92a215f882dfbe05d55dba5	0	0	56	0	0	76	0	0	0	0	0	0	15	0	0	0	0	0	0	33	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
02c1117182f46d622cf50142575ac481	0	110	28	0	0	0	0	0	0	0	21	18	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
efe1b35fa2c16dc9392fc1e31fb685f2	20	46	69	13	0	0	0	0	0	0	0	0	0	0	5	0	12	0	10	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
8544b545abc0251fc2f838c0aaf44a2c	0	24	0	0	0	60	42	0	0	0	17	14	0	0	0	0	0	0	18	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
2047bf273b630500588471477c17dc8f	0	0	18	0	0	20	0	0	0	0	0	0	33	0	30	0	0	0	28	0	44	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
233332630bb075c872d60c5674642220	0	0	0	0	87	27	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
062e74eaabdf3cb4fd3d2aebe03a5525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	90	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
13891125d01ea1001a2ab62c260be197	0	0	0	57	0	25	0	0	0	0	0	14	0	0	27	0	19	0	0	8	0	0	18	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
7fa1341a060f2e0923281b37ba619b4d	0	0	0	67	0	0	0	0	0	0	55	0	0	0	45	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
e6280a34bd67278bb9251d3dec9c051b	0	0	18	0	0	0	0	0	0	0	32	0	0	80	0	0	0	0	37	0	0	0	0	0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
091ae9d35a52d5a9b2d97225b44ba265	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
518883ba38623d7483f5292801b42c6e	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__acidifaciens
e40d9c979627f10d15802d50284ba3a1	10	0	0	0	0	0	0	0	0	5	0	0	0	0	51	55	20	0	0	0	0	0	17	0	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__
dece1080673931b02826a01fd761b204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
47323a06a350fc9693abfd451ea4a01b	10	0	25	0	0	0	90	0	0	0	0	0	0	0	19	0	0	0	0	0	0	12	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
383978b98d55a7252208407386f27ecc	0	0	36	52	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	59	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
39b531f8cc9f18f50b1c96175d7db54a	0	16	53	22	0	0	0	0	0	0	37	0	0	0	0	0	0	0	27	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
e93d77eaaa8b19cc697781a2cdd0e427	0	0	31	61	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	16	0	7	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
c3be302954a4d8c54a74e5153377ba47	0	0	0	0	0	0	46	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter; s__pneumotropica
4d4b73f4018e89e868218686951c717e	0	0	0	0	0	0	0	0	20	20	0	0	57	51	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
1cb6d39712830aa85f2f2aa330030732	0	21	42	0	0	0	0	0	0	0	0	15	0	0	34	0	0	0	18	0	0	0	16	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
dfbb2ff478550ef26e614ec53a23a27f	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter; s__pneumotropica
b21a7f61a6db88eca4ba2bc018c78afa	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
488e375078192ae5ad77800eb21de1ee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Curtobacterium; s__
800e0d625a9e5f28f44fd349ee747ec4	0	0	0	0	0	71	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
9b91712f42fc656210f9e4fb555be503	0	11	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
046dc50f6f32501f3c881e8b9175ec3d	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
c91369af86a370d65905c1935e260c5f	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
1a90babacb17e36e1a87468687b479cf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
1db2081c9cef25585fdf6e0ba7401dc3	14	0	35	25	0	13	0	0	0	0	8	0	8	0	12	0	0	0	7	0	0	15	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
b33673d5719fef9cc5a8a81ddda31938	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
3731b416f2cc717b27970dca199ab499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	98	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
ea6b4919f76c591ad623bb83f53668e8	0	0	18	0	0	34	30	0	0	0	0	0	0	0	11	0	18	0	0	0	0	12	10	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus; s__
5bfd4d736b7bf878261164c12c5888e3	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
bccf1f737994fb7ca4ef43023df10d3c	0	0	0	0	0	0	0	0	0	0	0	0	61	68	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
e0237d0e859b0673a259264806de6b32	0	0	33	13	0	27	0	0	0	0	0	0	11	0	0	0	26	0	19	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
a68a3a9d267e9e581caf9cfa53da7048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Sporosarcina; s__
4f816a799c0cf32318ebb1a8261c11e8	0	0	0	43	0	26	0	0	0	0	0	0	0	0	31	0	0	0	0	0	26	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
a311e570495db8b0b1bd72a1e15b0b6d	14	12	26	0	0	0	0	0	0	0	15	19	0	0	12	0	0	0	16	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
37d727d98a5ba28a9b4fa62133c5d8b6	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
883d6615cad99f4ae77839659e8d4cda	4	0	0	29	0	0	4	0	3	0	1	21	12	0	2	3	10	0	0	4	0	6	21	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
a8454b8b2311d150d159692be881ce29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__
5272df7d16a4702361f4aba7b59c6bf4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__
d468108a222cdd04f6dafe4166f72ba2	0	0	36	27	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	26	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
3b7102db5e7504221453852876d25f30	0	0	74	0	0	0	0	0	0	0	17	10	8	0	0	0	0	0	0	5	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
e79a76d6ca5ec153f2ae3931e37f3517	0	0	0	0	0	0	0	0	0	9	0	21	0	0	0	0	8	0	22	0	0	15	0	39	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
18364fb99a8ddd75801aa92a15143d24	0	0	0	45	0	0	11	0	0	0	29	0	0	0	3	0	0	0	0	0	23	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
49671541f3a3bd503a1e0286405e8df3	0	0	27	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
59dac1ff0511d92d1098e32851a7a135	40	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
63127bbd3f10d84e776d481d4f77d0c4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
339bcf866deb58331b3ea9ba4d7995e2	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium; s__
4a74d264a5f6296ba471439b75d3ee2f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	93	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
b7cb8d9a4801a4abb5ef1a700583f61c	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__sciuri
c42bd71023fcdb1264a4797cd4490283	0	12	6	23	0	10	0	0	0	0	19	0	0	0	21	0	7	0	0	5	0	0	7	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
bb5dddcd78a9ca87f831a407a01eb911	0	0	0	0	0	0	0	0	0	0	22	11	0	0	0	0	0	0	51	0	0	0	17	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
0075d0ef10ebf0f1cba493ded60afd15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	12	6	0	14	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__
45552e0f71f8ef184ebb735961c65a57	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
794c285ccb1381bc99abb0b3348fe915	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
2664a7a746c744006bbba45ac4004c78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
442d7b0ec4b78e3791b1ca87d4ecd154	0	0	0	14	0	0	0	0	0	0	0	42	20	0	0	18	0	0	0	0	0	0	0	3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
04e269836872bb68c1182660a41708d3	40	0	0	0	0	0	0	0	21	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
3bc67b388a1428eda69c8580ee0481e6	0	0	0	0	0	0	0	0	0	0	23	11	0	0	0	0	20	0	20	0	0	22	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
a15377d925e91adc7dec44f1c3b713c8	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
2e3c8753be08e4c486537953e0432f58	0	22	51	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	12	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
885cf3fe9b5d9d3fa74b57ad4e534213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__butyricum
0c8ed08be0b3f69941a65dd264ac2e72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__
5d4950cfa9bdd20385501258c1459afe	0	0	34	0	0	33	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	18	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
0d60b4696617cd3d756771da891fbab8	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__acidifaciens
1ac9fe2aa0edf15b9fe0afe4d6de84a8	0	0	0	0	0	0	0	0	76	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
29149c8c30db8f00d80538447ec461c9	0	6	27	0	0	0	0	0	19	0	0	10	0	0	0	0	16	0	11	0	0	0	0	0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
6a741ed07afaefc67c891358f9d2893c	0	0	0	7	0	0	0	0	16	0	3	0	5	0	16	0	13	0	0	7	5	10	6	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
26cba61c8e42ac466c6b2a33aae95fd4	1	0	5	6	2	10	15	0	4	0	0	0	1	7	0	13	0	0	1	0	0	4	1	7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
e189ed99676d4fcd9d5e587ddead98d0	76	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
11aefc0f38ef22cabcb1aa32a69a6550	7	1	2	0	0	5	0	0	2	16	1	0	9	5	2	3	0	0	2	13	12	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
88c537252528eec63e1ade6c566c3092	14	0	0	21	0	0	0	0	0	0	0	0	0	0	35	0	13	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
97b6c4bb4b9b5c57918c494e5f40f2d6	0	22	0	0	0	10	0	0	0	0	13	11	11	0	0	0	0	0	16	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
8a5a8073cc7ed3e57089e08b844f2a7e	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
7ef2c556e34638fa653c71bea5920e3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
2af228de3c2c3239456d49991983e7a4	0	27	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
33a039031737c952f4439e14be807143	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum; s__schaedleri
9b462497873cb169497b03d9c95ada17	37	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
6a7751faa715725fca358b51e62134e8	0	13	5	0	0	11	0	0	0	0	20	8	0	0	0	0	0	0	8	4	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
248d2ae4a9f724316091b4b3e8dd0c9a	0	0	0	0	0	13	0	0	0	0	0	16	0	0	0	0	0	0	17	22	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
68bc1f4acda0c9e843307298d7d21cdb	0	0	0	0	0	0	0	0	20	11	0	0	0	0	0	20	0	0	0	0	0	17	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
608bbd3998dd462846cf522e481e003e	0	0	0	7	0	0	0	0	10	11	11	0	0	0	12	0	0	0	16	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
458a3d000ce86040a752bb0bef63f255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
b73302b8f6611ecffd7ca02065f6139d	9	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	16	0	27	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
08f37587e3f04222d30b9332be5cf759	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
46cb55ae7d8c6843ad0cc5acb0f9586e	0	0	0	0	0	0	0	0	14	0	10	0	0	0	0	0	12	0	28	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium; s__
74a607edca501ee231cd6f594bd66eae	0	0	0	0	0	0	0	0	34	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
71cafed91d82bab762319af9409b0ba6	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	23	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
b3da0534468b0a75e4cd98d16e0003ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
23fa09574074f1e9840ad13ee669c780	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
b7bf5702c12ada7b1ec4c19dbad47e6b	0	0	0	0	0	0	0	0	12	0	0	7	0	0	0	0	8	0	33	0	0	0	0	0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
2395eaacf724376bdd3f44b88cfa2ff1	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
4cc963858427d815ba73deaeb5490cc9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
557b785a311e541b9abba86b38846cc3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
9062f209ca00789cbfbd9b95e8f2ba9c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
f09881d57e193fe7af471a8a6a0b5377	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
7c83402615cc09531530fe92d72c817b	0	0	38	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	12	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
0a4c63294888c6a6fa5886fce8381c49	0	2	0	0	0	0	0	0	13	0	0	0	5	0	18	3	8	0	5	2	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
fa7deda23493b012efbddc41593ab1fd	0	0	24	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
1f6dc619377d75a3a47e380ef0da4bea	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
e0c9d29033c2ce9c5ed9ecc19f791d24	0	0	14	0	0	21	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	4	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
e2f9077841ebea82dda9ebbf546a886f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
0c71c48f9c5fca22b3b3be0bdaaa9fdc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
a666cd0120994dde52e89aedce5fda4e	0	0	0	8	0	4	0	0	0	0	0	0	0	0	31	0	10	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
f00b8c2a0dd15938152154394f8e816c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
bfd8dd7b088d5a95e9ca5d83b219e101	0	0	26	0	0	0	0	0	0	9	0	0	0	0	15	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
